158,17185.6,1276315.109,154672.5341,4396090.811,457,0
159,8595.2,1279385.538,152622.5258,2578572.512,3671,0
160,6882.4,1278375.265,154438.0023,2074647.039,937,0
161,6721.46,1272970.625,153136.4135,858035.2044,2244,0
162,5385.74,1271752.088,154107.4352,1475710.778,2419,0
163,6934.19,1272377.654,152744.1602,1303032.127,1797,0
164,16279.24,1289892.101,187335.1075,14242853.14,4642,0
165,7438.3,1289317.28,183500.8058,2962012.737,3458,0
166,9396.47,1288175.785,184048.5612,3000896.552,2834,0
167,4894.06,1288233.113,182484.3882,1411552.936,3543,0
168,9462.37,1286857.667,181801.6734,3553930.969,4993,0
169,13176.38,1285641.052,179521.0061,6213432.786,1362,0
170,28866.65,1283957.366,181570.1105,24782148.07,1286,0
171,26340.41,1285362.93,187000.7478,33461220.05,2504,0
172,33997.05,1277469.929,185380.2322,48573467.57,4680,0
173,25543.84,1277996.46,181171.8451,26308736.92,6883,0
174,21186.26,1270216.263,184751.5107,26361735.77,4325,0
175,16956.11,1271150.536,181485.9946,11572559.58,4906,0
176,26669.34,1264757.356,182711.6514,43508576.85,7683,0
177,8313.3,1261008.812,181285.3803,2317778.511,1149,0
178,32484.1,1258547.068,181873.4181,40260795.33,5996,0
179,22151.96,1259699.304,176752.9316,22386310.43,6501,0
180,18589.71,1261846.145,173547.2328,12701339.02,4863,0
181,19290.42,1265715.504,177892.981,16239594.47,6773,0
182,10444.43,1265367.045,174733.8396,3778221.835,3850,0
183,12460.64,1263925.35,175047.926,4035752.981,2715,0
184,13366.74,1265489.091,172931.7918,5786104.751,5116,0
185,9755.65,1268430.113,173441.8978,4434015.989,4584,0
186,14810.08,1267855.059,175698.5763,8802316.278,5984,0
187,14005.65,1273348.63,178685.8225,9613054.868,5612,0
188,18925.64,1270607.541,177531.9767,18110072.89,5971,0
189,20734.45,1273005.499,174820.0308,13928606.18,5943,0
190,30889.15,1279208.444,177660.8192,32762199.92,4042,0
191,26464.89,1276744.293,173979.8952,12959521.05,2767,0
192,11593.56,1285709.983,175612.7596,6184403.302,1802,0
193,4951.84,1286117.067,174470.2877,1084395.975,2400,0
194,6030.7,1286531.887,173887.3582,1685700.129,1428,0
195,4907.92,1284825.38,174082.6285,1438251.389,1899,0
196,19111.88,1281770.734,174040.3741,16737270.34,3242,0
197,4556.98,1281187.741,167434.0314,1129236.9,1550,0
198,18765.5,1280428.114,168746.1075,9441805.778,4197,0
199,21418.96,1275856.281,169080.8992,9617600.221,4659,0
200,27489.62,1278218.521,170769.1784,20280279.41,5436,0
201,5133.03,1277783.974,166848.3393,943862.351,2960,0
202,7436.69,1276077.617,166751.6474,1592886.473,3594,0
203,8840.29,1274212.933,166934.106,1904328.473,3924,0
204,11798.71,1271187.785,171887.3178,5223102.369,6194,0
205,13137.45,1272781.126,169520.9603,3496204.696,4819,0
206,11131.82,1274188.524,169091.6263,3709061.368,2664,0
207,9458.56,1273152.226,172001.893,5187532.237,5295,0
208,9587.3,1272475.116,164670.7185,1866063.784,4028,0
209,13265.11,1271560.201,168667.8607,6203345.368,5605,0
210,16070.56,1272968.489,166242.5868,5248170.87,5180,0
211,4706.37,1272081.783,163666.4358,894333.5959,1424,0
212,12382.68,1271033.313,165081.8367,4345721.538,2432,0
213,13509.62,1269342.842,167050.8887,5808127.289,2814,0
214,9998.57,1268894.24,171577.901,4638346.791,4463,0
215,11899.64,1269963.828,169335.2588,4401458.755,4674,0
216,13721.09,1265351.055,170020.1511,8343148.334,5889,0
217,10350.89,1267251.287,169865.1273,3563349.095,4618,0
218,11682.74,1267928.486,170458.9267,4092021.297,4274,0
219,11235.89,1266088.118,166909.1361,3439654.123,3397,0
220,9936.85,1267410.456,165897.2631,3112747.046,2422,0
221,4013.34,1267841.216,167801.8258,876814.9187,2345,0
222,7319.35,1266722.279,168235.1471,1772109.748,4932,0
223,4117.45,1266278.036,164609.1789,927010.6622,3555,0
224,3522.67,1265659.233,166035.8336,683615.228,1822,0
225,6253.14,1265642.171,164854.7863,1282182.263,3393,0
226,4056.27,1264630.758,166059.9131,896993.5886,2317,0
227,4005.05,1264742.337,165258.8618,897863.088,2977,0
228,3434.95,1264068.792,166917.8316,446088.5969,392,0
229,4926.93,1263540.929,166019.7605,1212900.425,1917,0
230,6507.66,1262250.871,166442.5832,1765337.089,2598,0
231,18838.19,1261975.649,167503.3674,6688751.333,723,0
232,19451.91,1261914.215,170166.588,17722235.05,3086,0
233,19380.91,1258726.057,172625.4868,6493897.101,652,0
234,19933.95,1254666.057,174625.7195,13530481.63,1382,0
235,28063.79,1256832.723,171366.8159,18684912.79,981,0
236,12866.94,1258120.193,168387.1628,4745882.953,1039,0
237,7035.32,1259186.633,167063.2443,2632090.48,236,0
238,4524.58,1257298.71,167472.0959,684767.2847,78,0
239,5294.85,1256257.649,167793.3389,1463527.365,566,0
240,12699.11,1255191.348,168705.0312,2893636.562,3902,0
241,8913.31,1253882.969,170247.0746,4434472.895,1730,0
242,9262.61,1252601.923,172372.539,4111642.847,1568,0
243,8778.56,1251935.756,171204.4066,3046563.362,1232,0
244,11648.61,1250984.083,169942.7289,5963420,2314,0
245,6550.9,1257369.654,165596.1447,2123876.304,3402,0
246,6988.2,1256509.599,166500.3272,1695859.626,2729,0
247,19514.62,1252153.792,167878.8966,7847979.279,3591,0
248,12979.89,1253985.267,166438.8266,6289588.327,5573,0
249,20649.97,1250449.827,166093.6739,16890968.09,7178,0
250,31989.05,1255672.513,162628.903,31181529.08,5948,0
251,43723.22,1248378.263,160200.7764,84466380.01,5145,0
252,26465.91,1255987.013,156062.5288,22859940.93,8416,0
253,32999.33,1252843.477,153156.2487,42235872.65,3838,0
254,4534.17,1254718.042,148460.9037,541449.0687,415,0
255,6057.88,1257299.235,152313.0504,1289004.19,1551,0
256,27570.03,1260694.141,149192.6373,14416331.37,3082,0
257,38050.37,1259206.978,147238.2904,31862328.38,4169,0
258,17374.52,1263795.76,144842.8847,6532538.662,5020,0
259,4714.43,1263833.49,148750.8499,914201.9778,1580,0
260,7071.66,1264861.668,148304.7742,1880922.451,3761,0
261,28474.1,1261600.349,153044.2501,36777935.09,5265,0
262,14495.3,1259457.814,164312.5598,6534858.719,1779,0
263,14679.08,1259920.51,161231.4041,9544280.588,5096,0
264,32072.93,1260930.047,158035.6461,22538769.92,5414,0
265,1701.94,1263562.066,156744.6793,169474.8557,738,0
266,11363.03,1261997.617,163686.4398,6944444.662,4176,0
267,15147.58,1262800.234,161257.2914,7194685.174,3328,0
268,17086.2,1261225.621,165686.3716,5806755.325,1232,0
269,11600.13,1264616.311,163707.1889,4929712.997,2637,0
270,5035.58,1264682.417,162409.3389,1083928.798,4069,0
271,5008.24,1265009.134,161541.4017,988037.9157,2892,0
272,5399.89,1265767.265,159093.6307,1123135.933,3712,0
273,5959.89,1266112.03,162174.3753,1883076.867,3730,0
274,5957.21,1265897.744,158363.8951,1004746.979,2826,0
275,10350.65,1265734.356,157398.5223,1930875.795,3880,0
276,4641.51,1264739.722,157687.2755,1119602.617,468,0
277,7445.85,1264586.101,156221.8862,1553444.787,464,0
278,5222.31,1264777.035,155206.8832,1385454.923,1984,0
279,4754.35,1264475.107,154281.3294,1087828.675,2365,0
280,5597.33,1265797.079,154213.4659,1695526.111,4040,0
281,11157.22,1267428.958,156047.8715,5396097.757,4719,0
282,12571.49,1265951.711,151544.3793,3556875.117,3805,0
283,9534.93,1265770.04,149960.7294,1829974.321,3461,0
284,10650.03,1266836.042,154000.7727,2965861.682,6643,0
285,8161.48,1265302.723,153085.1877,1866117.367,3379,0
286,3405.72,1264940.959,152568.0544,748104.1079,1225,0
287,3858.78,1269243.366,154209.0053,534285.1237,2755,0
288,3514.58,1268891.197,153605.7836,647900.0574,2390,0
289,2818.43,1269595.646,153487.2832,345019.3459,2203,0
290,2804.13,1269287.043,152884.6772,415413.0067,1957,0
291,5880.6,1268213.412,153284.5545,1505485.95,4964,0
292,3929.18,1268606.993,151993.7697,729799.3397,3432,0
293,9572.63,1270051.555,152042.0298,3283850.637,5477,0
294,5640.63,1269243.995,150948.0143,1520857.058,3768,0
295,6738.24,1269553.999,149465.9856,1785154.048,3681,0
296,7873.8,1268422.644,150092.158,2360990.501,3619,0
297,6417.99,1267491.989,152153.3344,2062352.148,3839,0
298,7571,1267190.386,150534.9538,2343335.626,4237,0
299,12737.21,1266975.896,148701.4178,4077164.408,3800,0
300,12849.28,1267913.424,146950.2226,4736130.707,3502,0
301,13484.01,1265566.302,147064.817,3304991.89,2630,0
302,16999.25,1266011.761,144834.838,8876470.034,5368,0
303,9633.6,1267533.891,143686.9669,4500835.095,4753,0
304,8238.35,1269910.227,148084.6523,3123515.031,5037,0
305,5908.44,1270445.692,146987.6473,1826602.688,1909,0
306,14579.78,1269148.368,145273.6769,4674888.607,5080,0
307,9170.1,1270864.982,145524.3049,3388200.72,4590,0
308,8048.07,1270179.711,143481.9822,3104902.575,4291,0
309,12105.28,1270240.329,142419.1156,4302020.064,5828,0
310,11338.54,1272077.741,147647.0624,5967860.184,3719,0
311,10446.45,1271985.962,144378.7569,3971350.201,3102,0
312,12452.32,1270867.052,150692.1987,2360079.432,5083,0
